,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,owns_car,Age,age_group,wealth_segment,postcode,state,country,property_valuation,recency,owns_car_flag
17357,17854,82,1745,2017-09-14,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:38,459.46000000000015,Female,37.0,Chief Design Engineer,Financial Services,Yes,66.0,60+,Mass Customer,4300.0,QLD,Australia,4.0,107,1
17358,17855,0,907,2017-06-26,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52,14.229999999999997,Male,51.0,Sales Associate,Property,Yes,43.0,40-50,High Net Worth,2026.0,New South Wales,Australia,9.0,187,1
17360,17857,0,1107,2017-01-31,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 10:33:22,143.35999999999999,Female,70.0,Social Worker,Health,No,47.0,40-50,High Net Worth,2164.0,New South Wales,Australia,9.0,333,0
17361,17858,64,768,2017-12-23,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:14:47,872.8900000000001,Female,5.0,Web Developer IV,Argiculture,Yes,47.0,40-50,Affluent Customer,2759.0,New South Wales,Australia,9.0,7,1
17363,17860,11,2615,2017-07-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:30:38,509.97,Female,23.0,Nurse,Financial Services,Yes,23.0,<30,Mass Customer,2580.0,New South Wales,Australia,7.0,157,1
17364,17861,75,1535,2017-09-17,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 11:38:42,1010.02,Male,80.0,Cost Accountant,Financial Services,Yes,24.0,<30,Affluent Customer,2040.0,New South Wales,Australia,12.0,104,1
17365,17863,96,1428,2017-01-16,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34,641.64,Female,93.0,Sales Representative,Retail,No,23.0,<30,High Net Worth,2760.0,New South Wales,Australia,8.0,348,0
17367,17865,7,1631,2017-05-12,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38,745.94,Male,11.0,Speech Pathologist,Financial Services,No,25.0,<30,Affluent Customer,4510.0,QLD,Australia,2.0,232,0
17369,17867,96,2659,2017-03-25,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 10:25:39,641.64,Female,81.0,Professor,Argiculture,Yes,47.0,40-50,High Net Worth,4151.0,QLD,Australia,4.0,280,1
17370,17868,83,1056,2017-06-18,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 11:32:13,1408.91,Male,96.0,Software Test Engineer IV,Manufacturing,No,55.0,50-60,Affluent Customer,2260.0,New South Wales,Australia,7.0,195,0
17371,17869,39,3460,2017-02-21,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1970-01-01 11:12:16,1230.27,Male,22.0,Actuary,Financial Services,No,22.0,<30,Mass Customer,3051.0,Victoria,Australia,10.0,312,0
17372,17870,86,2992,2017-06-03,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:27:06,110.56,Female,26.0,Clinical Specialist,Health,Yes,47.0,40-50,Mass Customer,3429.0,Victoria,Australia,5.0,210,1
17373,17871,17,1226,2017-07-31,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 11:46:44,409.8600000000001,Female,32.0,Director of Sales,Health,Yes,40.0,30-40,Mass Customer,3029.0,Victoria,Australia,7.0,152,1
17374,17872,88,2066,2017-08-18,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1970-01-01 09:30:44,182.81000000000017,Male,91.0,Food Chemist,Health,Yes,52.0,50-60,High Net Worth,2570.0,New South Wales,Australia,9.0,134,1
17377,17875,63,3450,2017-06-08,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 10:02:26,1383.6100000000001,Female,85.0,Safety Technician III,Retail,No,28.0,<30,Mass Customer,4207.0,QLD,Australia,3.0,205,0
17378,17876,88,1225,2017-04-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1970-01-01 10:25:39,817.36,Male,5.0,Clinical Specialist,Health,Yes,33.0,30-40,Mass Customer,3130.0,Victoria,Australia,10.0,251,1
17379,17877,92,2868,2017-05-09,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1970-01-01 09:14:19,1630.25,Female,20.0,Technical Writer,Retail,No,49.0,40-50,High Net Worth,2086.0,New South Wales,Australia,10.0,235,0
17381,17879,0,86,2017-01-28,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1970-01-01 10:28:18,57.72999999999999,Male,75.0,Occupational Therapist,Health,Yes,32.0,30-40,High Net Worth,2075.0,New South Wales,Australia,11.0,336,1
17382,17880,74,2314,2017-02-18,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1970-01-01 10:27:48,812.44,Male,59.0,Registered Nurse,Health,Yes,28.0,<30,High Net Worth,4304.0,QLD,Australia,3.0,315,1
17383,17881,69,601,2017-05-30,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1970-01-01 10:38:59,445.2099999999999,Male,56.0,Senior Quality Engineer,Retail,Yes,29.0,<30,High Net Worth,2539.0,New South Wales,Australia,11.0,214,1
17384,17882,53,2961,2017-10-25,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 11:13:30,693.76,Male,56.0,Assistant Manager,Health,Yes,46.0,40-50,Mass Customer,3031.0,Victoria,Australia,8.0,66,1
17385,17883,4,2429,2017-05-22,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 11:19:44,451.6500000000001,Female,54.0,Assistant Professor,Manufacturing,Yes,41.0,40-50,Mass Customer,2170.0,New South Wales,Australia,9.0,222,1
17386,17884,38,1049,2017-06-15,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1970-01-01 11:16:58,751.02,Male,35.0,Software Consultant,Property,No,25.0,<30,Mass Customer,3082.0,Victoria,Australia,8.0,198,0
17387,17885,52,3432,2017-02-13,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1970-01-01 09:51:10,450.77,Female,99.0,Junior Executive,Argiculture,Yes,33.0,30-40,Mass Customer,4173.0,QLD,Australia,7.0,320,1
17390,17888,5,1150,2017-08-04,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,1970-01-01 10:02:25,114.93,Female,64.0,Information Systems Manager,Financial Services,Yes,46.0,40-50,Mass Customer,4502.0,QLD,Australia,4.0,148,1
17391,17889,61,3423,2017-05-18,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1970-01-01 11:42:52,14.229999999999997,Female,57.0,Registered Nurse,Health,No,22.0,<30,Affluent Customer,3094.0,Victoria,Australia,9.0,226,0
17392,17891,27,35,2017-09-29,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1970-01-01 09:44:12,903.11,Female,40.0,Information Systems Manager,Health,Yes,58.0,50-60,High Net Worth,4127.0,QLD,Australia,6.0,92,1
17393,17892,59,2238,2017-03-08,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1970-01-01 11:42:25,327.9799999999999,Female,96.0,Director of Sales,Retail,Yes,43.0,40-50,Mass Customer,3079.0,Victoria,Australia,9.0,297,1
17395,17894,0,2498,2017-11-17,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59,75.48000000000002,Female,70.0,Software Test Engineer III,Retail,No,43.0,40-50,High Net Worth,2093.0,New South Wales,Australia,11.0,43,0
17396,17895,2,2524,2017-02-19,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 11:27:25,17.869999999999997,Male,84.0,Help Desk Technician,Retail,Yes,52.0,50-60,Mass Customer,2190.0,New South Wales,Australia,10.0,314,1
17397,17896,10,417,2017-08-30,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1970-01-01 11:35:01,1103.43,Female,37.0,Biostatistician IV,Argiculture,No,50.0,40-50,Mass Customer,3082.0,Victoria,Australia,8.0,122,0
17398,17897,71,1540,2017-03-16,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 11:51:50,737.1700000000001,Female,53.0,Mechanical Systems Engineer,Property,Yes,59.0,50-60,Mass Customer,2154.0,New South Wales,Australia,11.0,289,1
17399,17898,98,1767,2017-09-02,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1970-01-01 09:16:04,143.35999999999999,Female,28.0,Software Engineer IV,Manufacturing,Yes,62.0,60+,Affluent Customer,4215.0,QLD,Australia,3.0,119,1
17400,17899,53,1456,2017-03-09,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 11:05:15,693.76,Male,97.0,Health Coach II,Property,Yes,57.0,50-60,Mass Customer,2560.0,New South Wales,Australia,4.0,296,1
17401,17900,18,3220,2017-02-18,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1970-01-01 11:29:05,143.82,Male,53.0,Research Assistant IV,Manufacturing,No,49.0,40-50,Affluent Customer,2029.0,New South Wales,Australia,10.0,315,0
17402,17901,67,3346,2017-05-25,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1970-01-01 09:46:00,690.49,Female,61.0,Software Consultant,Financial Services,No,30.0,<30,High Net Worth,4300.0,QLD,Australia,2.0,219,0
17403,17902,19,2478,2017-04-27,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1970-01-01 09:29:25,4.8,Male,85.0,Senior Cost Accountant,Financial Services,Yes,55.0,50-60,Affluent Customer,4370.0,QLD,Australia,6.0,247,1
17404,17903,96,2871,2017-12-10,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 10:33:22,641.64,Male,49.0,Assistant Media Planner,Entertainment,Yes,43.0,40-50,High Net Worth,2047.0,New South Wales,Australia,12.0,20,1
17405,17904,82,1949,2017-08-01,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1970-01-01 11:43:46,459.46000000000015,Female,9.0,Legal Assistant,Manufacturing,No,67.0,60+,Mass Customer,2280.0,New South Wales,Australia,7.0,151,0
17407,17906,43,472,2017-03-03,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 11:17:52,502.47,Female,38.0,Internal Auditor,Financial Services,Yes,31.0,30-40,Mass Customer,2147.0,New South Wales,Australia,9.0,302,1
17408,17907,63,1852,2017-01-01,1.0,Cancelled,Solex,Standard,medium,medium,1483.2,99.59,1970-01-01 10:02:26,1383.6100000000001,Female,22.0,Research Associate,Manufacturing,No,43.0,40-50,Affluent Customer,3029.0,Victoria,Australia,6.0,363,0
17409,17908,0,265,2017-07-22,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1970-01-01 09:16:04,41.129999999999995,Male,74.0,Sales Representative,Retail,Yes,56.0,50-60,High Net Worth,3195.0,Victoria,Australia,9.0,161,1
17410,17909,15,2464,2017-02-23,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1970-01-01 10:44:53,209.84000000000003,Male,78.0,Speech Pathologist,Retail,No,38.0,30-40,Mass Customer,2573.0,New South Wales,Australia,8.0,310,0
17411,17910,81,438,2017-10-25,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 11:24:24,502.47,Male,25.0,Internal Auditor,Property,Yes,32.0,30-40,High Net Worth,3074.0,Victoria,Australia,4.0,66,1
17412,17911,50,2290,2017-07-27,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,1970-01-01 11:23:29,43.97,Male,18.0,Account Executive,Manufacturing,Yes,40.0,30-40,Mass Customer,3631.0,Victoria,Australia,3.0,156,1
17413,17912,64,720,2017-05-15,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 10:11:08,872.8900000000001,Male,67.0,Recruiting Manager,Retail,No,90.0,60+,Affluent Customer,2026.0,New South Wales,Australia,10.0,229,0
17415,17914,91,1879,2017-03-23,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 11:38:42,128.45999999999992,Male,4.0,Account Representative I,Manufacturing,No,54.0,50-60,High Net Worth,2114.0,New South Wales,Australia,8.0,282,0
17416,17915,68,1459,2017-05-01,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,1970-01-01 11:13:30,1592.19,Male,89.0,Senior Sales Associate,Manufacturing,No,23.0,<30,Mass Customer,2570.0,New South Wales,Australia,8.0,243,0
17418,17917,86,1515,2017-12-22,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:41:22,110.56,Male,80.0,Geological Engineer,Manufacturing,Yes,31.0,30-40,Mass Customer,2211.0,New South Wales,Australia,10.0,8,1
17419,17918,86,324,2017-03-28,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1970-01-01 10:36:46,110.56,Male,97.0,Computer Systems Analyst I,IT,Yes,35.0,30-40,Mass Customer,2223.0,New South Wales,Australia,9.0,277,1
17420,17920,72,394,2017-06-14,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,1970-01-01 09:29:30,771.12,Female,70.0,Legal Assistant,Health,Yes,44.0,40-50,High Net Worth,2287.0,New South Wales,Australia,5.0,199,1
17422,17922,69,647,2017-03-11,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1970-01-01 09:24:48,198.22000000000003,Male,61.0,Assistant Manager,Retail,Yes,64.0,60+,Mass Customer,3171.0,Victoria,Australia,9.0,294,1
17423,17923,6,3141,2017-01-09,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39,91.15,Female,92.0,Associate Professor,Retail,Yes,26.0,<30,Mass Customer,4151.0,QLD,Australia,9.0,355,1
17424,17924,9,1047,2017-04-30,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1970-01-01 09:19:09,75.13999999999999,Male,39.0,VP Accounting,Financial Services,No,43.0,40-50,Affluent Customer,2871.0,New South Wales,Australia,7.0,244,0
17425,17925,26,3031,2017-02-06,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1970-01-01 10:05:34,1230.3000000000002,Male,95.0,Staff Scientist,Health,Yes,25.0,<30,Mass Customer,4305.0,QLD,Australia,1.0,327,1
17426,17926,0,196,2017-08-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 10:27:39,91.15,Male,90.0,Programmer Analyst II,Manufacturing,No,55.0,50-60,High Net Worth,2747.0,New South Wales,Australia,8.0,146,0
17427,17927,78,1300,2017-05-08,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1970-01-01 11:32:13,1055.82,Female,0.0,Physical Therapy Assistant,Financial Services,Yes,30.0,<30,Affluent Customer,4165.0,QLD,Australia,9.0,236,1
17428,17928,94,2309,2017-07-19,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1970-01-01 11:30:34,641.64,Male,40.0,Accounting Assistant I,Manufacturing,No,36.0,30-40,Affluent Customer,4300.0,QLD,Australia,5.0,164,0
17429,17929,33,859,2017-02-15,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1970-01-01 09:44:12,144.26,Female,53.0,Geologist I,Financial Services,Yes,43.0,40-50,Affluent Customer,2150.0,New South Wales,Australia,10.0,318,1
17430,17930,54,1657,2017-02-24,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1970-01-01 11:05:15,1279.3999999999999,Male,11.0,Computer Systems Analyst III,Financial Services,No,44.0,40-50,Mass Customer,2763.0,New South Wales,Australia,9.0,309,0
17431,17931,53,1452,2017-06-13,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1970-01-01 09:51:10,693.76,Male,99.0,Safety Technician III,Retail,No,66.0,60+,Mass Customer,2567.0,New South Wales,Australia,8.0,200,0
17432,17932,72,2800,2017-06-04,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,1970-01-01 11:51:50,90.09999999999997,Female,29.0,Cost Accountant,Financial Services,No,33.0,30-40,Mass Customer,2320.0,New South Wales,Australia,5.0,209,0
17433,17933,43,2733,2017-07-24,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 09:51:10,502.47,Female,89.0,Analog Circuit Design manager,Manufacturing,Yes,36.0,30-40,Mass Customer,4740.0,QLD,Australia,2.0,159,1
17434,17934,56,142,2017-01-08,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1970-01-01 09:55:07,45.96000000000001,Male,57.0,Quality Engineer,Health,No,54.0,50-60,Affluent Customer,3058.0,Victoria,Australia,9.0,356,0
17437,17937,64,2177,2017-07-18,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,1970-01-01 11:24:07,872.8900000000001,Male,35.0,Social Worker,Health,No,44.0,40-50,Mass Customer,2770.0,New South Wales,Australia,7.0,165,0
17439,17939,3,1964,2017-06-27,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 10:42:53,1702.5499999999997,Female,60.0,Mechanical Systems Engineer,Financial Services,Yes,57.0,50-60,Affluent Customer,4680.0,QLD,Australia,7.0,186,1
17440,17940,53,2541,2017-12-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1970-01-01 10:44:53,509.97,Male,17.0,Software Engineer II,Financial Services,Yes,21.0,<30,High Net Worth,2234.0,New South Wales,Australia,10.0,20,1
17441,17941,46,1820,2017-08-16,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1970-01-01 10:57:07,1215.34,Male,12.0,Software Engineer II,IT,No,25.0,<30,Affluent Customer,2769.0,New South Wales,Australia,10.0,136,0
17442,17942,43,1155,2017-05-03,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1970-01-01 10:49:51,502.47,Female,73.0,VP Marketing,Property,Yes,27.0,<30,Mass Customer,2710.0,New South Wales,Australia,1.0,241,1
17444,17944,1,2186,2017-05-31,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,1970-01-01 10:47:39,1010.02,Female,61.0,Clinical Specialist,Health,No,58.0,50-60,High Net Worth,2557.0,New South Wales,Australia,9.0,213,0
17445,17945,83,1789,2017-04-05,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1970-01-01 11:11:43,1408.91,Female,44.0,Analog Circuit Design manager,Property,No,35.0,30-40,Mass Customer,2047.0,New South Wales,Australia,12.0,269,0
17446,17946,2,3027,2017-05-08,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,1970-01-01 10:27:39,17.869999999999997,Male,83.0,Research Nurse,Health,Yes,44.0,40-50,Mass Customer,4510.0,QLD,Australia,3.0,236,1
17447,17947,33,289,2017-02-21,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1970-01-01 10:58:46,199.0999999999999,Female,43.0,Clinical Specialist,Health,No,51.0,50-60,High Net Worth,2023.0,New South Wales,Australia,9.0,312,0
17448,17948,45,2832,2017-01-09,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1970-01-01 09:27:51,356.5,Male,9.0,Recruiter,Telecommunications,Yes,45.0,40-50,Mass Customer,3140.0,Victoria,Australia,8.0,355,1
17450,17950,84,186,2017-08-06,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,1970-01-01 10:38:59,75.48000000000002,Female,46.0,Software Test Engineer I,Financial Services,No,47.0,40-50,Mass Customer,4560.0,QLD,Australia,7.0,146,0
17451,17951,76,1274,2017-01-15,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,1970-01-01 11:38:42,128.45999999999992,Male,12.0,Mechanical Systems Engineer,Manufacturing,No,44.0,40-50,Mass Customer,4512.0,QLD,Australia,7.0,349,0
17452,17952,3,995,2017-11-18,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1970-01-01 09:52:40,1702.5499999999997,Male,16.0,Information Systems Manager,Health,Yes,56.0,50-60,Mass Customer,4034.0,QLD,Australia,5.0,42,1
17455,17955,85,3295,2017-11-30,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1970-01-01 09:17:09,827.1599999999999,Male,14.0,Human Resources Assistant III,Retail,Yes,57.0,50-60,High Net Worth,3810.0,Victoria,Australia,4.0,30,1
17456,17956,80,840,2017-09-30,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1970-01-01 09:54:27,139.2299999999999,Male,94.0,VP Sales,Financial Services,Yes,57.0,50-60,Affluent Customer,4413.0,QLD,Australia,3.0,91,1
17457,17957,93,748,2017-09-16,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1970-01-01 10:45:50,583.2700000000001,Female,51.0,VP Marketing,Financial Services,No,40.0,30-40,High Net Worth,2176.0,New South Wales,Australia,9.0,105,0
17458,17958,71,576,2017-03-27,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1970-01-01 10:47:39,737.1700000000001,Male,98.0,Recruiter,Retail,Yes,44.0,40-50,Mass Customer,2106.0,New South Wales,Australia,10.0,278,1
17459,17959,93,987,2017-12-08,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1970-01-01 10:31:14,834.9399999999999,Male,89.0,Senior Cost Accountant,Financial Services,Yes,47.0,40-50,Affluent Customer,4213.0,QLD,Australia,9.0,22,1
17461,17961,45,1217,2017-11-07,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,1970-01-01 10:37:38,745.94,Female,67.0,Structural Engineer,Manufacturing,No,53.0,50-60,High Net Worth,2580.0,New South Wales,Australia,4.0,53,0
17462,17962,6,3061,2017-07-09,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1970-01-01 11:49:20,91.15,Female,51.0,Office Assistant IV,Manufacturing,Yes,30.0,<30,Affluent Customer,2530.0,New South Wales,Australia,8.0,174,1
17463,17963,81,15,2017-11-25,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1970-01-01 09:17:09,64.50999999999999,Male,91.0,Junior Executive,Manufacturing,No,21.0,<30,Mass Customer,2428.0,New South Wales,Australia,9.0,35,0
17465,17965,4,560,2017-09-09,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,1970-01-01 10:42:53,451.6500000000001,Female,1.0,Social Worker,Health,No,68.0,60+,Affluent Customer,3356.0,Victoria,Australia,1.0,112,0
17466,17966,17,2789,2017-12-06,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1970-01-01 09:49:38,409.8600000000001,Female,66.0,Senior Editor,Financial Services,Yes,29.0,<30,Affluent Customer,2112.0,New South Wales,Australia,11.0,24,1
